model,effect,metric,value,bz,n
posthoc_xfit,fr,var,0.10602433979511261,4,1600
posthoc_xfit,fz,mspe,3.2743828296661377,4,1600
posthoc_xfit,fz,bias2,3.2492284774780273,4,1600
posthoc_xfit,fz,var,0.02515454776585102,4,1600
posthoc_orth_xfit,y,mspe,3.883784532546997,4,1600
posthoc_orth_xfit,y,bias2,3.7793891429901123,4,1600
posthoc_orth_xfit,y,var,0.10439519584178925,4,1600
posthoc_orth_xfit,fx,mspe,0.25869324803352356,4,1600
posthoc_orth_xfit,fx,bias2,0.16263070702552795,4,1600
posthoc_orth_xfit,fx,var,0.09606251865625381,4,1600
posthoc_orth_xfit,fr,mspe,0.24212147295475006,4,1600
posthoc_orth_xfit,fr,bias2,0.14605894684791565,4,1600
posthoc_orth_xfit,fr,var,0.09606251865625381,4,1600
posthoc_orth_xfit,fz,mspe,3.2629566192626953,4,1600
posthoc_orth_xfit,fz,bias2,3.250760078430176,4,1600
posthoc_orth_xfit,fz,var,0.012196587398648262,4,1600
posthoc_xfit,y,mspe,1.002303957939148,0,25600
posthoc_xfit,y,bias2,1.0016330480575562,0,25600
posthoc_xfit,y,var,0.0006709662266075611,0,25600
posthoc_xfit,fx,mspe,0.000819202687125653,0,25600
posthoc_xfit,fx,bias2,0.0001461700303480029,0,25600
posthoc_xfit,fx,var,0.0006730325403623283,0,25600
posthoc_xfit,fr,mspe,0.02013971284031868,0,25600
posthoc_xfit,fr,bias2,0.01946667954325676,0,25600
posthoc_xfit,fr,var,0.0006730325403623283,0,25600
